,cod_domicilio,num_pessoa,motivo_orig,motivo_dest,modo_agregado,zona_orig,zona_dest,faixa_renda,tempo_viagem,hora_chegada,hora_saida,fator_expansao
2044,10159,5,casa,outros,A pé,0551,0551,< 2,15.0,2012-08-15 16:15:00,2012-08-15 16:00:00,2634.49
2045,10159,5,casa,outros,Coletivo,0471,0485,< 2,50.0,2012-08-15 17:05:00,2012-08-15 16:15:00,2634.49
2046,10159,5,outros,casa,A pé,0551,0551,< 2,15.0,2012-08-15 21:20:00,2012-08-15 21:05:00,2634.49
2047,10159,5,outros,casa,Coletivo,0485,0551,< 2,65.0,2012-08-15 21:05:00,2012-08-15 20:00:00,2634.49
2048,10160,1,casa,outros,A pé,0551,0558,< 2,60.0,2012-08-15 19:00:00,2012-08-15 18:00:00,857.45
2049,10160,1,outros,casa,A pé,0471,0551,< 2,80.0,2012-08-15 22:20:00,2012-08-15 21:00:00,857.45
2050,10160,2,casa,casa,A pé,0471,0551,< 2,80.0,2012-08-15 22:20:00,2012-08-15 21:00:00,1055.72
2051,10160,2,casa,outros,A pé,0551,0558,< 2,60.0,2012-08-15 19:00:00,2012-08-15 18:00:00,1055.72
2052,10162,2,casa,trabalho,Coletivo,0730,0999,< 2,40.0,2012-08-15 07:10:00,2012-08-15 06:30:00,118.96
2053,10162,2,trabalho,casa,Coletivo,0999,0730,< 2,40.0,2012-08-15 18:10:00,2012-08-15 17:30:00,118.96
2054,10163,1,casa,trabalho,A pé,0730,0730,< 2,10.0,2012-08-15 08:40:00,2012-08-15 08:30:00,582.27
2055,10163,1,trabalho,casa,A pé,0730,0730,< 2,15.0,2012-08-15 10:00:00,2012-08-15 09:45:00,582.27
2056,10164,4,casa,estudo,A pé,0730,0730,< 2,30.0,2012-08-15 07:00:00,2012-08-15 06:30:00,677.23
2057,10165,1,casa,casa,Individual,0730,0730,< 2,15.0,2012-08-15 12:05:00,2012-08-15 11:50:00,73.64
2058,10165,1,casa,lazer,A pé,0730,0730,< 2,25.0,2012-08-15 08:25:00,2012-08-15 08:00:00,73.64
2059,10165,1,casa,outros,Individual,0730,0730,< 2,15.0,2012-08-15 11:35:00,2012-08-15 11:20:00,73.64
2060,10165,1,lazer,casa,A pé,0730,0730,< 2,25.0,2012-08-15 08:50:00,2012-08-15 08:25:00,73.64
2061,10166,1,casa,outros,A pé,0730,0730,< 2,20.0,2012-08-15 09:50:00,2012-08-15 09:30:00,91.85
2062,10166,1,outros,casa,A pé,0730,0730,< 2,20.0,2012-08-15 10:30:00,2012-08-15 10:10:00,91.85
2063,10167,1,casa,outros,A pé,0510,0551,< 2,40.0,2012-08-15 09:40:00,2012-08-15 09:00:00,194.81
2064,10167,1,outros,casa,A pé,0551,0510,< 2,60.0,2012-08-15 20:30:00,2012-08-15 19:30:00,194.81
2065,10169,1,casa,estudo,A pé,0510,0510,< 2,15.0,2012-08-15 13:15:00,2012-08-15 13:00:00,140.47
2066,10169,1,estudo,casa,A pé,0510,0510,< 2,15.0,2012-08-15 17:45:00,2012-08-15 17:30:00,140.47
2067,10169,2,casa,trabalho,A pé,0510,0513,< 2,15.0,2012-08-15 07:35:00,2012-08-15 07:20:00,144.81
2068,10169,2,trabalho,casa,A pé,0554,0510,< 2,15.0,2012-08-15 17:15:00,2012-08-15 17:00:00,144.81
2069,10171,1,casa,trabalho,Coletivo,0119,0007,< 2,11.0,2012-08-15 06:52:00,2012-08-15 06:41:00,244.97
2070,10171,1,casa,trabalho,Coletivo,0999,0119,< 2,120.0,2012-08-15 06:40:00,2012-08-15 04:40:00,244.97
2071,10171,1,trabalho,casa,Coletivo,0007,0119,< 2,50.0,2012-08-15 16:40:00,2012-08-15 15:50:00,244.97
2072,10171,1,trabalho,casa,Coletivo,0119,0512,< 2,160.0,2012-08-15 19:40:00,2012-08-15 17:00:00,244.97
2073,10172,1,casa,trabalho,Coletivo,0514,0512,< 2,0.0,,2012-08-15 08:00:00,0.0
2074,10173,1,casa,trabalho,A pé,0514,0514,< 2,10.0,2012-08-15 07:10:00,2012-08-15 07:00:00,262.68
2075,10173,1,trabalho,casa,A pé,0514,0514,< 2,10.0,2012-08-15 16:10:00,2012-08-15 16:00:00,262.68
2076,10174,1,casa,trabalho,Coletivo,0652,0113,< 2,135.0,2012-08-15 07:15:00,2012-08-15 05:00:00,571.58
2077,10174,1,trabalho,casa,Coletivo,0113,0652,< 2,135.0,2012-08-15 19:15:00,2012-08-15 17:00:00,571.58
2078,10174,3,casa,estudo,Coletivo,0652,0727,< 2,50.0,2012-08-15 18:50:00,2012-08-15 18:00:00,1216.57
2079,10174,3,estudo,casa,Coletivo,0727,0652,< 2,50.0,2012-08-15 22:50:00,2012-08-15 22:00:00,1216.57
2080,10175,1,casa,outros,Coletivo,0652,0655,< 2,80.0,2012-08-15 19:20:00,2012-08-15 18:00:00,1977.36
2081,10175,1,outros,casa,Coletivo,0655,0652,< 2,80.0,2012-08-15 23:20:00,2012-08-15 22:00:00,1977.36
2082,10176,2,casa,outros,Coletivo,0652,0653,< 2,35.0,2012-08-15 10:05:00,2012-08-15 09:30:00,509.22
2083,10176,2,outros,outros,Coletivo,0653,0652,< 2,30.0,2012-08-15 12:20:00,2012-08-15 11:50:00,509.22
2084,10177,1,casa,outros,Coletivo,0652,0402,< 2,85.0,2012-08-15 08:25:00,2012-08-15 07:00:00,321.03
2085,10177,1,outros,casa,Coletivo,0405,0652,< 2,80.0,2012-08-15 14:20:00,2012-08-15 13:00:00,321.03
2086,10178,1,casa,trabalho,Individual,0652,0458,< 2,40.0,2012-08-15 09:10:00,2012-08-15 08:30:00,553.32
2087,10178,1,trabalho,casa,Individual,0458,0652,< 2,40.0,2012-08-15 19:40:00,2012-08-15 19:00:00,553.32
2088,10178,2,casa,outros,Coletivo,0652,0652,< 2,25.0,2012-08-15 13:55:00,2012-08-15 13:30:00,1216.57
2089,10178,2,outros,casa,Coletivo,0652,0652,< 2,25.0,2012-08-15 16:55:00,2012-08-15 16:30:00,1216.57
2090,10179,1,casa,trabalho,Coletivo,0119,0341,< 2,35.0,2012-08-15 19:55:00,2012-08-15 19:20:00,571.58
2091,10179,1,casa,trabalho,Coletivo,0652,0119,< 2,160.0,2012-08-15 19:20:00,2012-08-15 16:40:00,571.58
2092,10179,1,casa,trabalho,Coletivo,0652,0652,< 2,20.0,2012-08-15 16:40:00,2012-08-15 16:20:00,571.58
2093,10179,2,casa,trabalho,Coletivo,0119,0341,< 2,35.0,2012-08-15 19:55:00,2012-08-15 19:20:00,553.32
2094,10179,2,casa,trabalho,Coletivo,0652,0119,< 2,160.0,2012-08-15 19:20:00,2012-08-15 16:40:00,553.32
2095,10179,2,casa,trabalho,Coletivo,0652,0652,< 2,20.0,2012-08-15 16:40:00,2012-08-15 16:20:00,553.32
2096,10179,3,casa,estudo,Coletivo,0652,0652,< 2,20.0,2012-08-15 07:10:00,2012-08-15 06:50:00,839.38
2097,10179,3,estudo,casa,Coletivo,0652,0652,< 2,20.0,2012-08-15 12:20:00,2012-08-15 12:00:00,839.38
2098,10180,1,casa,outros,Individual,0652,0652,< 2,15.0,2012-08-15 10:15:00,2012-08-15 10:00:00,651.61
2099,10180,1,outros,casa,Individual,0652,0652,< 2,15.0,2012-08-15 14:15:00,2012-08-15 14:00:00,651.61
2100,10181,1,casa,estudo,Individual,0661,0654,< 2,15.0,2012-08-15 19:35:00,2012-08-15 19:20:00,553.32
2101,10181,1,estudo,casa,Individual,0657,0661,< 2,15.0,2012-08-15 22:15:00,2012-08-15 22:00:00,553.32
2102,10181,2,casa,estudo,Coletivo,0661,0656,< 2,30.0,2012-08-15 17:30:00,2012-08-15 17:00:00,1216.57
2103,10181,2,estudo,casa,Coletivo,0656,0661,< 2,30.0,2012-08-15 20:30:00,2012-08-15 20:00:00,1216.57
2104,10182,1,casa,trabalho,Individual,0652,0661,< 2,10.0,2012-08-15 08:40:00,2012-08-15 08:30:00,1884.48
2105,10182,1,trabalho,casa,Individual,0661,0652,< 2,10.0,2012-08-15 17:10:00,2012-08-15 17:00:00,1884.48
2106,10182,2,casa,outros,Coletivo,0652,0655,< 2,60.0,2012-08-15 11:30:00,2012-08-15 10:30:00,1884.48
2107,10182,2,outros,casa,Coletivo,0655,0652,< 2,60.0,2012-08-15 14:00:00,2012-08-15 13:00:00,1884.48
2108,10182,3,casa,estudo,A pé,0652,0653,< 2,10.0,2012-08-15 07:00:00,2012-08-15 06:50:00,9518.88
2109,10182,3,estudo,casa,A pé,0653,0652,< 2,10.0,2012-08-15 11:10:00,2012-08-15 11:00:00,9518.88
2110,10183,1,casa,trabalho,A pé,0653,0652,< 2,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,1884.48
2111,10183,1,trabalho,casa,A pé,0652,0653,< 2,15.0,2012-08-15 17:15:00,2012-08-15 17:00:00,1884.48
2112,10184,2,casa,trabalho,Individual,0653,0654,< 2,30.0,2012-08-15 06:30:00,2012-08-15 06:00:00,509.22
2113,10184,2,trabalho,casa,Individual,0654,0653,< 2,30.0,2012-08-15 17:30:00,2012-08-15 17:00:00,509.22
2114,10185,1,casa,trabalho,Individual,0652,0170,< 2,40.0,2012-08-15 07:50:00,2012-08-15 07:10:00,553.32
2115,10185,1,trabalho,casa,Individual,0170,0652,< 2,40.0,2012-08-15 17:00:00,2012-08-15 16:20:00,553.32
2116,10186,1,casa,trabalho,Coletivo,0652,0655,< 2,60.0,2012-08-15 04:00:00,2012-08-15 03:00:00,1884.48
2117,10186,1,trabalho,casa,Coletivo,0655,0652,< 2,50.0,2012-08-15 17:50:00,2012-08-15 17:00:00,1884.48
2118,10186,3,casa,trabalho,Coletivo,0652,0655,< 2,60.0,2012-08-15 07:00:00,2012-08-15 06:00:00,1884.48
2119,10186,3,trabalho,casa,Coletivo,0655,0655,< 2,60.0,2012-08-15 18:00:00,2012-08-15 17:00:00,1884.48
2120,10186,4,casa,estudo,Coletivo,0652,0652,< 2,30.0,2012-08-15 07:20:00,2012-08-15 06:50:00,9518.88
2121,10186,4,estudo,casa,Coletivo,0652,0652,< 2,30.0,2012-08-15 11:30:00,2012-08-15 11:00:00,9518.88
2122,10186,5,casa,estudo,Coletivo,0652,0652,< 2,30.0,2012-08-15 13:00:00,2012-08-15 12:30:00,8910.78
2123,10186,5,estudo,casa,Coletivo,0652,0652,< 2,30.0,2012-08-15 17:30:00,2012-08-15 17:00:00,8910.78
2124,10187,1,casa,lazer,Individual,0672,0673,< 2,15.0,2012-08-15 06:15:00,2012-08-15 06:00:00,0.0
2125,10187,1,lazer,casa,Individual,0673,0672,< 2,15.0,2012-08-15 16:15:00,2012-08-15 16:00:00,0.0
2126,10187,2,casa,lazer,Individual,0672,0673,< 2,15.0,2012-08-15 06:15:00,2012-08-15 06:00:00,0.0
2127,10187,2,lazer,casa,Individual,0673,0672,< 2,15.0,2012-08-15 16:15:00,2012-08-15 16:00:00,0.0
2128,10188,1,casa,trabalho,Individual,0672,0669,< 2,20.0,2012-08-15 06:50:00,2012-08-15 06:30:00,305.0
2129,10188,1,trabalho,casa,Individual,0669,0672,< 2,20.0,2012-08-15 17:20:00,2012-08-15 17:00:00,305.0
2130,10188,3,casa,estudo,Coletivo,0672,0669,< 2,30.0,2012-08-15 13:00:00,2012-08-15 12:30:00,649.09
2131,10188,3,estudo,casa,Coletivo,0669,0672,< 2,30.0,2012-08-15 18:00:00,2012-08-15 17:30:00,649.09
2133,10189,1,casa,trabalho,Coletivo,0672,0669,< 2,40.0,2012-08-15 07:40:00,2012-08-15 07:00:00,88.16
2135,10189,2,casa,trabalho,Coletivo,0672,0669,< 2,40.0,2012-08-15 07:40:00,2012-08-15 07:00:00,88.16
2136,10189,3,casa,trabalho,Individual,0672,0729,< 2,35.0,2012-08-15 07:35:00,2012-08-15 07:00:00,465.79
2137,10189,3,trabalho,casa,Individual,0729,0672,< 2,35.0,2012-08-15 15:35:00,2012-08-15 15:00:00,465.79
2138,10190,1,casa,trabalho,Coletivo,0672,0669,< 2,65.0,2012-08-15 10:25:00,2012-08-15 09:20:00,254.32
2139,10190,1,trabalho,casa,Coletivo,0669,0672,< 2,70.0,2012-08-15 14:10:00,2012-08-15 13:00:00,254.32
2140,10191,1,casa,trabalho,Coletivo,0672,0729,< 2,70.0,2012-08-15 08:10:00,2012-08-15 07:00:00,374.84
2141,10191,1,trabalho,casa,Coletivo,0729,0672,< 2,70.0,2012-08-15 18:10:00,2012-08-15 17:00:00,374.84
2142,10191,2,casa,saude,Individual,0672,0669,< 2,25.0,2012-08-15 19:25:00,2012-08-15 19:00:00,374.84
2143,10191,2,saude,casa,Individual,0669,0672,< 2,35.0,2012-08-15 21:05:00,2012-08-15 20:30:00,374.84
2144,10192,2,casa,estudo,A pé,0672,0672,< 2,10.0,2012-08-15 18:10:00,2012-08-15 18:00:00,649.09
2145,10192,2,estudo,casa,A pé,0672,0672,< 2,10.0,2012-08-15 21:10:00,2012-08-15 21:00:00,649.09
2146,10192,3,casa,estudo,A pé,0672,0672,< 2,10.0,2012-08-15 18:10:00,2012-08-15 18:00:00,649.09
2147,10192,3,estudo,casa,A pé,0672,0672,< 2,10.0,2012-08-15 21:10:00,2012-08-15 21:00:00,649.09
2148,10193,1,casa,trabalho,Individual,0672,0064,< 2,100.0,2012-08-15 06:40:00,2012-08-15 05:00:00,305.0
2149,10193,1,trabalho,casa,Individual,0159,0669,< 2,120.0,2012-08-15 19:30:00,2012-08-15 17:30:00,305.0
2150,10193,2,casa,saude,Coletivo,0672,0669,< 2,45.0,2012-08-15 15:45:00,2012-08-15 15:00:00,305.0
2151,10193,2,saude,casa,Coletivo,0669,0672,< 2,40.0,2012-08-15 19:40:00,2012-08-15 19:00:00,305.0
2152,10193,3,casa,trabalho,Coletivo,0672,0669,< 2,25.0,2012-08-15 07:25:00,2012-08-15 07:00:00,374.84
2153,10193,3,trabalho,casa,Coletivo,0669,0672,< 2,25.0,2012-08-15 19:25:00,2012-08-15 19:00:00,374.84
2154,10194,1,casa,trabalho,Coletivo,0673,0547,< 2,45.0,2012-08-15 05:45:00,2012-08-15 05:00:00,88.16
2155,10194,1,trabalho,casa,Coletivo,0546,0673,< 2,75.0,2012-08-15 18:15:00,2012-08-15 17:00:00,88.16
2156,10195,1,casa,trabalho,A pé,0672,0672,< 2,10.0,2012-08-15 07:10:00,2012-08-15 07:00:00,74.21
2157,10195,1,trabalho,casa,A pé,0672,0672,< 2,10.0,2012-08-15 17:10:00,2012-08-15 17:00:00,74.21
2158,10195,3,casa,trabalho,Coletivo,0673,0545,< 2,70.0,2012-08-15 06:10:00,2012-08-15 05:00:00,88.16
2159,10195,3,trabalho,casa,Coletivo,0545,0673,< 2,80.0,2012-08-15 18:20:00,2012-08-15 17:00:00,88.16
2160,10197,2,casa,trabalho,Coletivo,0710,0655,< 2,105.0,2012-08-15 11:45:00,2012-08-15 10:00:00,505.7
2161,10197,2,trabalho,casa,Coletivo,0655,0657,< 2,80.0,2012-08-15 21:20:00,2012-08-15 20:00:00,505.7
2162,10198,1,casa,trabalho,A pé,0667,0667,< 2,10.0,2012-08-15 06:10:00,2012-08-15 06:00:00,169.15
2163,10198,1,trabalho,casa,A pé,0657,0710,< 2,10.0,2012-08-15 12:10:00,2012-08-15 12:00:00,169.15
2164,10198,3,casa,estudo,Coletivo,0710,0665,< 2,50.0,2012-08-15 12:50:00,2012-08-15 12:00:00,875.99
2165,10198,3,estudo,casa,Coletivo,0657,0710,< 2,50.0,2012-08-15 17:50:00,2012-08-15 17:00:00,875.99
2166,10199,1,casa,trabalho,A pé,0710,0667,< 2,10.0,2012-08-15 12:10:00,2012-08-15 12:00:00,505.7
2167,10199,1,trabalho,casa,A pé,0657,0710,< 2,10.0,2012-08-15 20:10:00,2012-08-15 20:00:00,505.7
2168,10199,2,casa,estudo,A pé,0710,0667,< 2,10.0,2012-08-15 07:00:00,2012-08-15 06:50:00,10474.93
2169,10199,2,estudo,casa,A pé,0657,0667,< 2,10.0,2012-08-15 11:10:00,2012-08-15 11:00:00,10474.93
2170,10199,3,casa,estudo,A pé,0710,0667,< 2,10.0,2012-08-15 07:00:00,2012-08-15 06:50:00,624.31
2171,10199,3,estudo,casa,A pé,0667,0667,< 2,10.0,2012-08-15 11:10:00,2012-08-15 11:00:00,624.31
2172,10200,1,casa,casa,Coletivo,0012,0453,< 2,40.0,2012-08-15 17:40:00,2012-08-15 17:00:00,886.62
2173,10200,1,casa,casa,Coletivo,0449,0667,< 2,40.0,2012-08-15 18:20:00,2012-08-15 17:40:00,886.62
2174,10200,1,casa,trabalho,Coletivo,0453,0013,< 2,40.0,2012-08-15 07:30:00,2012-08-15 06:50:00,886.62
2175,10200,1,casa,trabalho,Coletivo,0710,0418,< 2,50.0,2012-08-15 06:50:00,2012-08-15 06:00:00,886.62
2176,10201,2,casa,estudo,Coletivo,0667,0450,< 2,55.0,2012-08-15 18:55:00,2012-08-15 18:00:00,742.86
2177,10201,2,estudo,casa,Coletivo,0450,0657,< 2,55.0,2012-08-15 22:55:00,2012-08-15 22:00:00,742.86
2178,10201,3,casa,saude,Coletivo,0667,0667,< 2,50.0,2012-08-15 08:50:00,2012-08-15 08:00:00,505.7
2179,10201,3,saude,casa,Coletivo,0657,0657,< 2,50.0,2012-08-15 11:50:00,2012-08-15 11:00:00,505.7
2180,10203,2,casa,outros,Coletivo,0667,0455,< 2,80.0,2012-08-15 08:20:00,2012-08-15 07:00:00,209.09
2181,10203,2,outros,casa,Coletivo,0654,0657,< 2,80.0,2012-08-15 14:20:00,2012-08-15 13:00:00,209.09
2182,10204,1,casa,trabalho,Individual,0667,0309,< 2,25.0,2012-08-15 07:25:00,2012-08-15 07:00:00,742.86
2183,10204,1,trabalho,casa,Coletivo,0309,0667,< 2,25.0,2012-08-15 19:25:00,2012-08-15 19:00:00,742.86
2184,10204,3,casa,estudo,A pé,0710,0667,< 2,10.0,2012-08-15 07:40:00,2012-08-15 07:30:00,624.31
2185,10204,3,estudo,casa,A pé,0657,0710,< 2,10.0,2012-08-15 11:10:00,2012-08-15 11:00:00,624.31
2186,10204,4,casa,estudo,Coletivo,0710,0446,< 2,60.0,2012-08-15 18:00:00,2012-08-15 17:00:00,624.31
2187,10204,4,estudo,casa,Coletivo,0446,0667,< 2,60.0,2012-08-15 23:00:00,2012-08-15 22:00:00,624.31
2188,10205,1,casa,outros,Coletivo,0667,0446,< 2,45.0,2012-08-15 10:45:00,2012-08-15 10:00:00,169.15
2190,10206,1,casa,trabalho,Coletivo,0438,0373,< 2,90.0,2012-08-15 05:55:00,2012-08-15 04:25:00,742.86
2191,10206,1,casa,trabalho,Coletivo,0667,0438,< 2,40.0,2012-08-15 04:25:00,2012-08-15 03:45:00,742.86
2192,10206,1,trabalho,casa,Coletivo,0373,0436,< 2,110.0,2012-08-15 18:50:00,2012-08-15 17:00:00,742.86
2193,10206,1,trabalho,casa,Coletivo,0446,0657,< 2,40.0,2012-08-15 19:30:00,2012-08-15 18:50:00,742.86
2194,10206,3,casa,estudo,A pé,0667,0667,< 2,15.0,2012-08-15 12:35:00,2012-08-15 12:20:00,624.31
2195,10206,3,estudo,casa,A pé,0667,0667,< 2,15.0,2012-08-15 17:15:00,2012-08-15 17:00:00,624.31
2196,10207,1,casa,trabalho,A pé,0667,0667,< 2,15.0,2012-08-15 10:15:00,2012-08-15 10:00:00,801.21
2197,10207,1,trabalho,casa,A pé,0657,0657,< 2,15.0,2012-08-15 18:15:00,2012-08-15 18:00:00,801.21
2198,10208,4,casa,trabalho,A pé,0667,0667,< 2,15.0,2012-08-15 06:45:00,2012-08-15 06:30:00,505.7
2199,10208,4,trabalho,casa,A pé,0657,0657,< 2,15.0,2012-08-15 18:15:00,2012-08-15 18:00:00,505.7
2200,10208,5,casa,trabalho,A pé,0667,0667,< 2,15.0,2012-08-15 06:45:00,2012-08-15 06:30:00,505.7
2201,10208,5,trabalho,casa,A pé,0657,0657,< 2,15.0,2012-08-15 18:15:00,2012-08-15 18:00:00,505.7
2202,10209,1,casa,saude,Coletivo,0667,0655,< 2,105.0,2012-08-15 14:00:00,2012-08-15 12:15:00,692.73
2203,10209,1,saude,casa,Coletivo,0654,0657,< 2,115.0,2012-08-15 17:25:00,2012-08-15 15:30:00,692.73
2204,10209,4,casa,estudo,Coletivo,0667,0727,< 2,60.0,2012-08-15 07:40:00,2012-08-15 06:40:00,624.31
2205,10209,4,estudo,casa,Coletivo,0727,0657,< 2,60.0,2012-08-15 13:20:00,2012-08-15 12:20:00,624.31
2206,10210,1,casa,outros,Coletivo,0667,0453,< 2,50.0,2012-08-15 10:50:00,2012-08-15 10:00:00,742.86
2207,10210,1,outros,casa,Coletivo,0453,0657,< 2,50.0,2012-08-15 15:20:00,2012-08-15 14:30:00,742.86
2208,10210,5,casa,trabalho,Coletivo,0252,0458,< 2,60.0,2012-08-15 06:15:00,2012-08-15 05:15:00,505.7
2209,10210,5,casa,trabalho,Coletivo,0667,0252,< 2,75.0,2012-08-15 05:15:00,2012-08-15 04:00:00,505.7
2210,10210,6,casa,trabalho,Coletivo,0667,0667,< 2,30.0,2012-08-15 08:30:00,2012-08-15 08:00:00,505.7
2211,10210,6,trabalho,casa,Coletivo,0667,0667,< 2,30.0,2012-08-15 18:30:00,2012-08-15 18:00:00,505.7
2212,10211,5,casa,estudo,Coletivo,0667,0667,< 2,35.0,2012-08-15 05:35:00,2012-08-15 05:00:00,505.7
2213,10211,5,trabalho,casa,Coletivo,0657,0657,< 2,35.0,2012-08-15 19:35:00,2012-08-15 19:00:00,505.7
2214,10212,3,casa,trabalho,Individual,0667,0023,< 2,15.0,2012-08-15 07:15:00,2012-08-15 07:00:00,505.7
2215,10212,3,trabalho,casa,Individual,0023,0655,< 2,15.0,2012-08-15 19:15:00,2012-08-15 19:00:00,505.7
2216,10213,1,casa,trabalho,Coletivo,0667,0120,< 2,120.0,2012-08-15 05:40:00,2012-08-15 03:40:00,886.62
2217,10213,1,trabalho,casa,Coletivo,0120,0655,< 2,120.0,2012-08-15 21:00:00,2012-08-15 19:00:00,886.62
2218,10213,2,casa,estudo,A pé,0667,0667,< 2,15.0,2012-08-15 06:45:00,2012-08-15 06:30:00,169.15
2219,10213,2,trabalho,casa,A pé,0667,0667,< 2,15.0,2012-08-15 17:15:00,2012-08-15 17:00:00,169.15
2220,10213,3,casa,estudo,Individual,0667,0032,< 2,20.0,2012-08-15 06:40:00,2012-08-15 06:20:00,875.99
2221,10213,3,trabalho,casa,Individual,0025,0655,< 2,20.0,2012-08-15 17:50:00,2012-08-15 17:30:00,875.99
